,artist_url,artist_name,max_chart_num,last_seen,first_seen,last_runID,first_runID
744,/dropbits,dropbit,38,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
745,/dropcentral,Drop Central 💧,33,2018-10-06 15:11:08.860906,2018-10-07 14:45:13.336994,7,4
746,/dropitnetwork,Drop It Network,50,2018-09-28 14:25:17.283025,2018-10-27 14:56:13.952537,22,0
747,/drumandbassarena,Drum&BassArena,50,2018-09-28 14:25:17.283025,2018-10-27 14:56:05.439359,22,0
748,/dsavage3900,D Phoenix 3900,48,2018-09-28 14:25:17.283025,2018-10-19 19:55:12.364089,14,0
749,/dsm973,Dream-Sound Media Mixtape,49,2018-10-06 15:10:30.850829,2018-10-27 14:55:40.885678,22,4
750,/dsv-audio,DSV Audio,38,2018-09-28 14:25:17.283025,2018-09-30 16:43:21.538771,3,0
751,/dubstationmusic,Dubstation Music,48,2018-10-19 19:54:56.183696,2018-10-23 20:40:22.707715,18,14
752,/dubstep,Dubstep,50,2018-09-28 14:25:17.283025,2018-10-27 14:56:13.952537,22,0
753,/dubstepgutter,DSG,50,2018-09-28 14:25:17.283025,2018-10-23 20:38:16.245848,18,0
754,/duc-cuong-0868425758,Dương Đức Cương ✪ 0868425758,36,2018-10-07 14:43:53.169121,2018-10-07 14:44:04.778817,7,7
755,/dung-ti-n-742601826,Phong Tokyo ✪,50,2018-10-07 14:43:53.169121,2018-10-07 14:44:04.778817,7,7
756,/duploc,duploc.com,49,2018-10-15 21:33:16.923337,2018-10-26 20:12:11.978103,21,10
757,/dustinlynch,Dustin Lynch,46,2018-10-06 15:40:53.547996,2018-10-27 14:53:41.350752,22,6
758,/dustinohalloran,Dustinohalloran,50,2018-09-28 14:25:17.283025,2018-10-27 14:53:33.610925,22,0
759,/dutchrevz,Dutch Revz,43,2018-10-17 20:31:02.618903,2018-10-19 19:55:12.364089,14,12
760,/dvremusic,DVRE,38,2018-10-17 20:30:37.668052,2018-10-23 20:40:05.536304,18,12
761,/dvsnme,DVS NME,49,2018-09-28 14:25:17.283025,2018-10-27 14:55:04.522035,22,0
762,/dylanlouie,Dylan Louie,41,2018-10-26 20:12:21.651478,2018-10-27 14:56:30.879286,22,21
763,/dylanscottofficial,Dylan Scott,50,2018-10-25 20:30:18.110090,2018-10-25 20:30:24.917629,20,20
764,/dylantallchief,Dylan Tallchief,49,2018-10-06 15:09:29.309014,2018-10-17 20:29:03.612641,12,4
765,/dylonbangss,dylonbangss,41,2018-10-18 20:04:23.837718,2018-10-27 14:55:04.522035,22,13
766,/e_tank,E*Tank,46,2018-10-07 14:43:05.131374,2018-10-20 19:38:48.021639,15,7
767,/eacotine,EACOTINE,31,2018-10-06 15:10:10.022530,2018-10-07 14:43:27.398415,7,4
768,/earbiscuits,Ear Biscuits,50,2018-09-28 14:25:17.283025,2018-10-27 14:56:47.139436,22,0
769,/easeorl,Ease,7,2018-10-06 15:10:02.597988,2018-10-07 14:43:15.781526,7,4
770,/easeorl,Ease!,45,2018-10-13 16:43:05.790137,2018-10-15 21:32:19.629172,10,8
771,/eashwar-subramanian,Eashwar Subramanian,50,2018-09-28 14:25:17.283025,2018-10-21 19:16:31.573555,16,0
772,/easternodyssey,Eastern Odyssey,49,2018-09-28 14:25:17.283025,2018-10-18 20:05:48.583974,13,0
773,/eatbrain,EATBRAIN,48,2018-09-28 14:25:17.283025,2018-10-27 14:56:05.439359,22,0
774,/echodmusic,echod,37,2018-10-13 16:43:37.508990,2018-10-15 21:32:47.226237,10,8
775,/echosofficial,ECHOS,39,2018-10-13 16:44:23.147558,2018-10-17 20:30:52.497987,12,8
776,/echosonica,echosonica,41,2018-10-16 22:12:29.003552,2018-10-18 20:04:46.498485,13,11
777,/eclectics28,eclectics,33,2018-09-30 16:44:46.659088,2018-09-30 16:44:53.882474,3,3
778,/editions-musica-ferrum,Editions Musica Ferrum,43,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
779,/editsp4,Michael,39,2018-10-27 14:56:31.811647,2018-10-27 14:56:38.299255,22,22
780,/edm,EDM.com,36,2018-09-28 14:25:17.283025,2018-10-27 14:56:23.649472,22,0
781,/edsolo,Ed Solo,37,2018-09-28 14:25:17.283025,2018-10-27 14:54:23.525414,22,0
782,/edxmusic,EDX,15,2018-09-28 14:25:17.283025,2018-10-27 14:54:06.225765,22,0
783,/eedion-remixes,eedion Remixes,43,2018-10-13 16:44:07.909051,2018-10-15 21:33:16.320332,10,8
784,/efixmusic,EFIX,46,2018-10-25 20:30:42.107758,2018-10-25 20:30:49.304395,20,20
785,/egzod,Egzod,30,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
786,/ehzadh,Behzad Khojasteh,50,2018-10-23 20:39:04.952126,2018-10-26 20:11:20.109908,21,18
787,/einar-askelsson-956014787,Einar,50,2018-10-13 16:44:31.163166,2018-10-16 22:13:51.404594,11,8
788,/ekalimusic,EKALI,29,2018-09-30 16:45:15.235654,2018-10-06 15:43:57.824470,6,3
789,/ektrorecords,Ektro Records,48,2018-10-16 22:12:12.185880,2018-10-24 19:52:44.608662,19,11
790,/el-bocho,sonido bocho NY,47,2018-10-24 19:53:02.740751,2018-10-26 20:11:26.959577,21,19
791,/elan-mohammed,Elan Mohammed,50,2018-10-19 19:55:03.571268,2018-10-19 19:55:12.364089,14,14
792,/eldure,Eldure,29,2018-10-22 21:13:56.466900,2018-10-27 14:55:17.994495,22,17
793,/electricfiction,Electric Fiction,47,2018-10-13 16:43:53.031905,2018-10-13 16:43:59.911151,8,8
794,/electricmantis,Electric Mantis,34,2018-09-30 16:45:15.235654,2018-10-07 14:45:13.336994,7,3
795,/elektrik-dreams-music,Elektrik Dreams Music,48,2018-10-15 21:32:55.260095,2018-10-17 20:30:22.399320,12,10
796,/elektronomia,Elektronomia,39,2018-10-13 16:43:37.508990,2018-10-15 21:32:47.226237,10,8
797,/elemile,elemile,48,2018-10-20 19:38:55.817853,2018-10-21 19:16:40.813279,16,15
798,/elevaterecordsuk,Elevate Records,2,2018-09-28 14:25:17.283025,2018-10-27 14:54:23.525414,22,0
799,/elex_page,ELEX,41,2018-10-13 16:43:37.508990,2018-10-17 20:30:07.709291,12,8
800,/eli-confortola,Eli Confortola,32,2018-10-13 16:44:31.163166,2018-10-15 21:33:38.771170,10,8
801,/eliminatemusic,Eliminate*,44,2018-10-16 22:13:27.331114,2018-10-27 14:56:13.952537,22,11
802,/elirtmusic,ELIRT,50,2018-09-28 14:25:17.283025,2018-10-25 20:30:09.040444,20,0
803,/elisostre,Eli Sostre,48,2018-10-17 20:31:02.618903,2018-10-17 20:31:10.559397,12,12
804,/eljefebagina,El JEFE,43,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
805,/eloweeeezy,Eloise,32,2018-09-28 14:25:17.283025,2018-10-07 14:45:23.428857,7,0
806,/elvenpathofficial,E L V E N P A T H,41,2018-09-30 16:43:51.725457,2018-09-30 16:43:57.913669,3,3
807,/elyse-jones-2,Elyse Myers,38,2018-10-13 16:44:31.163166,2018-10-15 21:33:38.771170,10,8
808,/emelancholy,Endless Melancholy,35,2018-10-21 19:16:22.177873,2018-10-27 14:55:11.683914,22,16
809,/emengypodcast,emengy podcast,32,2018-09-28 14:25:17.283025,2018-09-30 16:45:14.594717,3,0
810,/emilianwonk,EMILIAN WONK #WOBBLYGNG,36,2018-09-28 14:25:17.283025,2018-10-27 14:56:13.952537,22,0
811,/emilydarko,emily darko ☾,43,2018-09-28 14:25:17.283025,2018-09-30 16:45:28.772965,3,0
812,/emin-can,emin can,49,2018-10-18 20:05:10.734380,2018-10-21 19:17:16.423321,16,13
813,/emkozey,M.KOZI,42,2018-10-14 08:23:24.235763,2018-10-16 22:12:45.263467,11,9
814,/emmanuel-kampira-1,Tawanda kampira,50,2018-10-20 19:39:12.179171,2018-10-24 19:53:32.862447,19,15
815,/emmet-kennedy,The Final Furlong Podcast,40,2018-10-20 19:39:55.042227,2018-10-21 19:18:18.694215,16,15
816,/emmyalison,EmmyAlison,49,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
817,/enimpa,ENIMPA,30,2018-10-06 15:11:00.502376,2018-10-07 14:45:00.833206,7,4
818,/enjoii,enjoii,36,2018-10-07 14:45:02.211876,2018-10-07 14:45:13.336994,7,7
819,/enjoyryde,JOYRYDE,41,2018-10-21 19:18:00.203707,2018-10-27 14:56:38.299255,22,16
820,/enschwayofficial,Enschway,48,2018-10-20 19:39:06.213367,2018-10-25 20:32:18.034848,20,15
821,/entai,entai,50,2018-09-28 14:25:17.283025,2018-10-07 14:40:56.972469,7,0
822,/erasedtapes,Erased Tapes,50,2018-10-06 15:40:44.330625,2018-10-27 14:56:30.879286,22,6
823,/erdal-y-lmaz-410544935,THE WIZARD (UK),37,2018-10-13 16:43:53.031905,2018-10-21 19:17:16.423321,16,8
824,/esbee,Stefan Biniak,11,2018-09-28 14:25:17.283025,2018-09-30 16:44:45.436515,3,0
825,/eskimorecordings,Eskimo Recordings,49,2018-09-28 14:25:17.283025,2018-10-27 14:55:56.565493,22,0
826,/eslam-mostafa-991082531,eslam mostafa,46,2018-10-06 15:10:16.581592,2018-10-13 16:44:46.738919,8,4
827,/ethanshahin,Ethan Shahin,42,2018-10-17 20:29:30.294483,2018-10-24 19:52:44.608662,19,12
828,/evanjr,Evan JR,49,2018-10-22 21:15:20.238552,2018-10-25 20:33:08.942865,20,17
829,/everyoneknowsrose,Blaqrose Supreme,44,2018-10-21 19:16:59.561125,2018-10-27 14:55:40.885678,22,16
830,/everythinggorillazp2,Everything Gorillaz - P2,16,2018-09-28 14:25:17.283025,2018-10-27 14:54:36.923725,22,0
831,/evgeny-grinko,"""Evgeny Grinko""",49,2018-10-07 14:41:08.023366,2018-10-13 16:41:42.822911,8,7
832,/evin_kelly,Evin Kelly - Accordionist,39,2018-09-30 16:44:05.657122,2018-09-30 16:44:12.804104,3,3
833,/excision,Excision,50,2018-09-28 14:25:17.283025,2018-10-27 14:54:29.365651,22,0
834,/exclusive-music-ent,Exclusive Music Ent,36,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
835,/exclusivetunesnetwork,Exclusive Tunes Network,47,2018-10-18 20:05:33.922591,2018-10-25 20:32:54.261687,20,13
836,/executionerdub,EXECUTIONER.,19,2018-09-28 14:25:17.283025,2018-09-30 16:45:14.594717,3,0
837,/experimentalone,Experimen.tal,50,2018-10-14 08:23:51.978444,2018-10-16 22:13:10.263301,11,9
838,/exploited,Exploited,50,2018-09-28 14:25:17.283025,2018-10-27 14:55:48.111333,22,0
839,/ezusworld,ezuworld,49,2018-10-19 19:53:57.805392,2018-10-23 20:39:25.171637,18,14
840,/fabio-ruffinoni,Fabio Ruffinoni,42,2018-10-25 20:30:42.107758,2018-10-25 20:30:49.304395,20,20
841,/factmag,FACT,37,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
842,/faint-faint-music,F  A  I  N  T,23,2018-09-28 14:25:17.283025,2018-09-30 16:44:04.991581,3,0
843,/fakeborgore,fakeborgore,50,2018-10-07 14:42:14.277726,2018-10-15 21:31:45.216465,10,7
844,/famous_dex1,Famous Dex,36,2018-09-28 14:25:17.283025,2018-10-07 14:42:53.313966,7,0
845,/fan-posting,The Lost Indie City,29,2018-10-06 15:10:02.597988,2018-10-07 14:43:15.781526,7,4
846,/faroutofficial,Far Out,40,2018-09-28 14:25:17.283025,2018-09-30 16:45:22.023195,3,0
847,/fatcatrecords,Fat Cat Records,46,2018-09-28 14:25:17.283025,2018-10-13 16:44:39.023287,8,0
848,/fatha-ajay-unruly,AJAY INTERNATIONAL,48,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
849,/father-funk,Father Funk,43,2018-10-19 19:54:48.048457,2018-10-23 20:40:13.199340,18,14
850,/fatkidonfire,FatKidOnFire,50,2018-10-14 08:24:17.310204,2018-10-19 19:54:47.465036,14,9
851,/faustandshortee,HEAVY ARTILLERY RECORDINGS,47,2018-09-28 14:25:17.283025,2018-10-27 14:56:13.952537,22,0
852,/fckbrxly,BIG BRXLY,49,2018-09-28 14:25:17.283025,2018-09-30 16:44:22.022639,3,0
853,/fckoeln,1. FC Köln,38,2018-09-28 14:25:17.283025,2018-09-30 16:45:43.740413,3,0
854,/fearlessrecords,Fearless Records,49,2018-09-28 14:25:17.283025,2018-10-27 14:53:18.341332,22,0
855,/featurecast,Featurecast,19,2018-10-06 15:11:08.860906,2018-10-07 14:45:13.336994,7,4
856,/featurepr,[ FEATURE ],50,2018-09-28 14:25:17.283025,2018-10-27 14:54:06.225765,22,0
857,/felix-gamer-656150859,FELIX MUSIC,50,2018-10-06 15:40:53.547996,2018-10-27 14:53:41.350752,22,6
858,/fendiimane,fendiimane,43,2018-10-13 16:43:29.568265,2018-10-14 08:23:33.532125,9,8
859,/festivaltrap,FESTIVAL TRAP,50,2018-10-24 19:53:13.594876,2018-10-26 20:11:35.076854,21,19
860,/fflleettcchheerr,andrew fletcher,14,2018-10-19 19:53:26.026939,2018-10-27 14:55:04.522035,22,14
861,/fii-x-locos,Fii X Locos,32,2018-09-28 14:25:17.283025,2018-10-27 14:53:41.350752,22,0
862,/filip-motovunski,Filip Motovunski,50,2018-10-18 20:05:25.509952,2018-10-27 14:56:05.439359,22,13
863,/finderskeepersrecords,Finders Keepers Records,39,2018-10-06 15:10:02.597988,2018-10-07 14:43:15.781526,7,4
864,/finessetheparty,Finesse The Party #FTP,49,2018-09-28 14:25:17.283025,2018-09-30 16:42:48.881337,3,0
865,/fingermanedit,FINGERMAN(HotDigitsMusic),47,2018-09-28 14:25:17.283025,2018-10-27 14:55:56.565493,22,0
866,/fins-ara,Fins Ara,29,2018-09-28 14:25:17.283025,2018-10-27 14:54:43.452147,22,0
867,/fionabechmann,fionabechmann,46,2018-10-07 14:41:08.023366,2018-10-14 08:21:23.510113,9,7
868,/firepowerrecs,Firepower Records,50,2018-09-30 16:45:05.445609,2018-10-27 14:56:13.952537,22,3
869,/firerecords,FIRE RECORDS,40,2018-10-19 19:54:56.183696,2018-10-25 20:33:08.942865,20,14
870,/fivosvalachis,Fivos Valachis,49,2018-09-28 14:25:17.283025,2018-10-27 14:53:33.610925,22,0
871,/fj-der,Fjäder,43,2018-09-28 14:25:17.283025,2018-09-30 16:44:04.991581,3,0
872,/flakzz,Flakzz,46,2018-10-06 15:09:29.309014,2018-10-06 15:41:51.339451,6,4
873,/flameemojimusic,Gucci Mane,50,2018-09-28 14:25:17.283025,2018-10-27 14:54:51.430208,22,0
874,/flaurecords,_flau,45,2018-10-06 15:10:10.022530,2018-10-27 14:55:11.683914,22,4
875,/flavkmr,FL▲V,32,2018-09-28 14:25:17.283025,2018-10-27 14:53:25.806631,22,0
876,/flexoutaudio,Flexout Audio,48,2018-10-14 08:24:10.345981,2018-10-18 20:05:33.153117,13,9
877,/flexuprecords,Flex Up Records,43,2018-10-13 16:43:46.210531,2018-10-20 19:39:16.443935,15,8
878,/flinxsnicopert,Flinxsnicopert,50,2018-10-16 22:12:29.003552,2018-10-18 20:04:46.498485,13,11
879,/flippdinero,Flipp Dinero,14,2018-09-28 14:25:17.283025,2018-10-27 14:54:51.430208,22,0
880,/flite,Flite,49,2018-10-18 20:05:25.509952,2018-10-18 20:05:33.153117,13,13
881,/flix235,FLIX,46,2018-10-06 15:11:00.502376,2018-10-15 21:33:23.081556,10,4
882,/floatproject,Float,5,2018-09-28 14:25:17.283025,2018-10-27 14:54:43.452147,22,0
883,/floodcast,FloodCast,44,2018-09-28 14:25:17.283025,2018-10-27 14:56:47.139436,22,0
884,/flosstradamus,Flosstradamus,43,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
885,/fluid-radio,Fluid Radio,50,2018-10-06 15:10:10.022530,2018-10-23 20:39:03.872813,18,4
886,/flume,Flume,32,2018-09-28 14:25:17.283025,2018-10-27 14:54:36.923725,22,0
887,/flux-pavilion,Flux Pavilion,46,2018-10-06 15:09:29.309014,2018-10-27 14:54:29.365651,22,4
888,/flybymidnight,flybymidnight,18,2018-09-28 14:25:17.283025,2018-10-27 14:53:50.065779,22,0
889,/flylittleraven,Lil Raven ♡,5,2018-10-17 20:29:54.722831,2018-10-23 20:39:18.222067,18,12
890,/fnkypanda,Funky Panda,48,2018-09-28 14:25:17.283025,2018-10-27 14:55:56.565493,22,0
891,/fntcsmusic,Fanatics,44,2018-10-19 19:54:30.137393,2018-10-19 19:54:38.684144,14,14
892,/focagem-jornalismo,Focagem Jornalismo,35,2018-09-28 14:25:17.283025,2018-10-27 14:53:41.350752,22,0
893,/foldeddragons,Folded Dragons,45,2018-10-17 20:30:01.487094,2018-10-20 19:39:11.609173,15,12
894,/fonkrecordings,Fonk Recordings,50,2018-10-17 20:30:01.487094,2018-10-23 20:39:25.171637,18,12
895,/forbiddensociety,FORBIDDENSOCIETY,46,2018-10-18 20:05:25.509952,2018-10-21 19:17:34.432662,16,13
896,/foreignfamily,Foreign Family Collective,32,2018-09-28 14:25:17.283025,2018-10-27 14:54:36.923725,22,0
897,/foreignsuspectsheistvault,Foreign Suspects Heist Vault,49,2018-10-06 15:11:08.860906,2018-10-07 14:45:13.336994,7,4
898,/foundationaudio,Foundation Audio,48,2018-10-26 20:12:03.796996,2018-10-26 20:12:11.978103,21,21
899,/four-heads,FOUR HEADS,35,2018-10-20 19:39:16.930292,2018-10-27 14:55:25.518524,22,15
900,/fragz-1,Fragz,49,2018-10-23 20:39:49.771059,2018-10-25 20:32:47.331382,20,18
901,/fran-deeper,Fran Deeper,49,2018-09-28 14:25:17.283025,2018-10-24 19:53:49.554189,19,0
902,/francisco-ferreira-22,Francisco Ferreira 25,45,2018-09-28 14:25:17.283025,2018-10-27 14:54:29.365651,22,0
903,/frangiparis,frangi.,45,2018-10-13 16:42:12.996463,2018-10-27 14:54:15.530255,22,8
904,/frankynuts,FRANKY NUTS,38,2018-10-26 20:12:03.796996,2018-10-27 14:56:13.952537,22,21
905,/fransisderelle,Fransis Derelle,36,2018-10-18 20:04:54.489548,2018-10-24 19:53:22.181034,19,13
906,/fraudstar,6IX9INE - STOOPID I JUICE WRLD BLACK & WHITE,3,2018-10-06 15:40:53.547996,2018-10-18 20:03:00.481818,13,6
907,/fraudstar,Juice WRLD | WRLD ON DRUGS,1,2018-10-19 19:51:59.189497,2018-10-22 21:12:13.333080,17,14
908,/fraudstar,LIL MOSEY KAMIKAZE I WRLD ON DRUGS,1,2018-10-23 20:37:20.327881,2018-10-25 20:30:24.917629,20,18
909,/fraudstar,Lil Uzi Vert - New Patek I Lil Peep - Falling Down,10,2018-09-28 14:25:17.283025,2018-09-30 16:42:33.660870,3,0
910,/fraudstar,XXXTENTACION & Lil Pump - Arms Around You,1,2018-10-26 20:09:36.048385,2018-10-27 14:53:41.350752,22,21
911,/freakflagoperation,Freak Flag Operation,43,2018-10-06 15:10:02.597988,2018-10-07 14:43:15.781526,7,4
912,/freakyloops,Freaky Loops/Famous Audio,49,2018-09-28 14:25:17.283025,2018-10-13 16:44:15.177500,8,0
913,/freymusicofficial,FREY,49,2018-10-13 16:42:12.996463,2018-10-19 19:52:34.123265,14,8
914,/frickgang,FRICKGANGCOLLECTIVE,50,2018-10-23 20:39:12.383871,2018-10-26 20:11:26.959577,21,18
915,/frobconnor,FROBCONNOR,46,2018-09-28 14:25:17.283025,2018-10-23 20:40:22.707715,18,0
916,/frshblood,frshblood,43,2018-09-30 16:44:22.682601,2018-10-06 15:43:04.533697,6,3
917,/fucksnippetsnsongsv2,✪FUCKSNIPPETSNSONGS,34,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
918,/fueled_by_ramen,Fueled By Ramen,49,2018-09-28 14:25:17.283025,2018-10-27 14:53:18.341332,22,0
919,/fullflexaudio,Full Flex Audio,48,2018-10-14 08:23:24.235763,2018-10-15 21:32:39.759570,10,9
920,/fuluf,Fuluf,46,2018-09-28 14:25:17.283025,2018-10-27 14:55:11.683914,22,0
921,/funieru-mihail,FUNIERU MIHAIL,41,2018-10-25 20:30:02.768034,2018-10-25 20:30:09.040444,20,20
922,/funk-leblanc,Funk LeBlanc,46,2018-09-28 14:25:17.283025,2018-10-15 21:31:30.219654,10,0
923,/funkingham,Funkingham,50,2018-09-28 14:25:17.283025,2018-10-27 14:55:56.565493,22,0
924,/funkytown-brabant,FunkyTown Brabant,50,2018-10-18 20:05:18.137280,2018-10-20 19:39:26.990664,15,13
925,/funny-fox-2,Funny Fox,43,2018-10-19 19:53:43.026324,2018-10-26 20:11:20.109908,21,14
926,/funornontv,Deep House Radio,41,2018-10-19 19:54:13.911857,2018-10-25 20:32:33.717808,20,14
927,/futureclassic,future classic,49,2018-09-28 14:25:17.283025,2018-10-25 20:31:21.718754,20,0
928,/futuregenerationremixes,Future Generation Remixes,13,2018-09-28 14:25:17.283025,2018-10-27 14:53:50.065779,22,0
929,/futureisnow,Future,50,2018-10-16 22:13:52.013145,2018-10-27 14:56:38.299255,22,11
930,/futuresocietycollective,Future Society,35,2018-09-28 14:25:17.283025,2018-10-27 14:54:15.530255,22,0
931,/fvuk,Funky Vibes UK,45,2018-10-13 16:44:00.910916,2018-10-27 14:55:56.565493,22,8
932,/fwd-dj,FWD.DJ,12,2018-10-06 15:10:10.022530,2018-10-07 14:43:27.398415,7,4
933,/g1ngr,MAZE,39,2018-09-30 16:44:54.699271,2018-09-30 16:45:04.787751,3,3
934,/g59,$UICIDEBOY$,10,2018-10-24 19:54:26.081896,2018-10-27 14:56:38.299255,22,19
935,/gabe-ceribelli,Gabe Ceribelli,40,2018-10-21 19:16:51.219229,2018-10-24 19:53:22.181034,19,16
936,/gabriel-ruata,Gabriel Ruata,49,2018-10-06 15:08:39.527021,2018-10-18 20:02:46.648367,13,4
937,/gabriella-perez-78,Gabriella Perez 78,37,2018-10-13 16:43:21.130211,2018-10-14 08:23:23.567545,9,8
938,/gagan-gupta-6,Gagan Gupta 6,36,2018-09-28 14:25:17.283025,2018-10-27 14:53:50.065779,22,0
939,/gagan_rastogi,GDKR,27,2018-09-30 16:44:22.682601,2018-09-30 16:44:29.991770,3,3
940,/galacy,Galacy Records,19,2018-10-24 19:53:50.197373,2018-10-27 14:56:05.439359,22,19
941,/galimatias,Galimatias,9,2018-09-28 14:25:17.283025,2018-10-27 14:53:25.806631,22,0
942,/gallery-six,Gallery Six,50,2018-10-07 14:43:16.954311,2018-10-07 14:43:27.398415,7,7
943,/gamperdadoni,GAMPER & DADONI,30,2018-09-28 14:25:17.283025,2018-10-27 14:54:06.225765,22,0
944,/ganjawhitenight,Ganja White Night,21,2018-10-19 19:52:43.879363,2018-10-27 14:56:13.952537,22,14
945,/garose,Young Tsukuyomi,18,2018-09-28 14:25:17.283025,2018-09-30 16:45:28.772965,3,0
946,/garry-singh-38,Garry _Ruprai,49,2018-10-13 16:41:43.603897,2018-10-14 08:21:31.029001,9,8
947,/gary-whelan-7,BLINDER,46,2018-09-28 14:25:17.283025,2018-09-28 14:41:07.875882,2,0
948,/garyvee,garyvee,48,2018-09-28 14:25:17.283025,2018-10-24 19:54:41.240987,19,0
949,/gearwxrld,GEARWORLD,50,2018-10-17 20:31:02.618903,2018-10-20 19:39:54.555232,15,12
950,/geesuperdiscodj,SUPERDISCODJ,46,2018-10-15 21:33:02.360872,2018-10-27 14:55:56.565493,22,10
951,/gemstonerecords,Gemstone Records,19,2018-09-30 16:45:15.235654,2018-09-30 16:45:22.023195,3,3
952,/genshin-masaya,genshin masaya,46,2018-09-30 16:44:05.657122,2018-10-14 08:23:23.567545,9,3
953,/gentlemantracks,Gentleman,46,2018-09-28 14:25:17.283025,2018-10-26 20:11:48.223672,21,0
954,/george3yad,George,47,2018-09-28 14:25:17.283025,2018-10-27 14:53:33.610925,22,0
955,/gerraandstone,Gerra & Stone,48,2018-10-20 19:39:27.511587,2018-10-24 19:53:57.852679,19,15
956,/gethyperecords,Get Hype Records,46,2018-10-19 19:54:30.137393,2018-10-23 20:39:56.656873,18,14
957,/getterofficial,GETTER,6,2018-10-06 15:11:08.860906,2018-10-07 14:45:13.336994,7,4
958,/ghastly,GHASTLY,34,2018-09-28 14:25:17.283025,2018-09-30 16:43:30.021985,3,0
959,/ghostdragonofficial,GhostDragon,35,2018-10-23 20:39:18.870322,2018-10-27 14:55:33.542971,22,18
960,/ghostemane,GHOSTEMANE,48,2018-10-13 16:42:34.416029,2018-10-27 14:54:36.923725,22,8
961,/giddyupquartet,Giddy'Up!,44,2018-10-23 20:40:13.786726,2018-10-25 20:33:08.942865,20,18
962,/gilles-dumontet,Gilles Dumontet,50,2018-09-28 14:25:17.283025,2018-10-27 14:54:15.530255,22,0
963,/gillianoaksmusic,lil gypsy☆!!!,40,2018-10-06 15:11:15.486209,2018-10-27 14:56:30.879286,22,4
964,/giorgiaangiuli-1,Giorgia Angiuli,35,2018-10-25 20:32:54.816737,2018-10-26 20:12:20.485599,21,20
965,/giovani-baldan,Giovani Baldan,37,2018-09-28 14:25:17.283025,2018-10-27 14:54:36.923725,22,0
966,/gjonesbass,G JONES,45,2018-09-30 16:45:15.235654,2018-10-27 14:56:23.649472,22,3
967,/glamstreetteam,BIZZY MOVEMENTS UK,35,2018-10-21 19:16:59.561125,2018-10-27 14:55:40.885678,22,16
968,/glennbeck,The Glenn Beck Program,50,2018-09-28 14:25:17.283025,2018-10-27 14:56:47.139436,22,0
969,/glennmorrison,Glenn Morrison,15,2018-09-28 14:25:17.283025,2018-10-27 14:53:33.610925,22,0
970,/glesgaliam,Liam Cleary 💯😎♛,49,2018-10-17 20:30:01.487094,2018-10-24 19:53:22.181034,19,12
971,/glitterboxibiza,Glitterbox,50,2018-09-28 14:25:17.283025,2018-10-26 20:10:11.367868,21,0
972,/gmafiarecords,🇧🇷 G-MAFIA RECORDS,18,2018-09-28 14:25:17.283025,2018-10-27 14:54:15.530255,22,0
973,/gmgbdaidough,GMGB DAIDOUGH,29,2018-10-06 15:10:16.581592,2018-10-07 14:45:31.618232,7,4
974,/gmj-fulcrum,GMJ,46,2018-10-07 14:44:20.058183,2018-10-07 14:44:29.452313,7,7
975,/goblinmixes,Goblin Mixes,40,2018-10-13 16:44:16.161661,2018-10-13 16:44:22.616341,8,8
976,/gocartmoz,GocartMoz,41,2018-10-20 19:39:43.153458,2018-10-22 21:15:26.112354,17,15
977,/gohmusic1,Goh,47,2018-10-13 16:44:07.909051,2018-10-14 08:24:16.543908,9,8
978,/golden-features,Golden Features,35,2018-10-13 16:44:23.147558,2018-10-18 20:05:48.583974,13,8
979,/goldenkid-gsosa-lionvibessound,Golden King LVI,46,2018-10-07 14:44:06.438479,2018-10-14 08:23:50.996400,9,7
980,/goldmansachs,Goldman Sachs,43,2018-09-30 16:43:44.824298,2018-10-27 14:54:58.714203,22,3
981,/goodbye-to-sleep,Goodbye To Sleep,45,2018-09-28 14:25:17.283025,2018-09-30 16:43:57.913669,3,0
982,/goodenuff,Good Enuff,31,2018-09-28 14:25:17.283025,2018-10-27 14:55:33.542971,22,0
983,/goodmorningtapes,GOOD MORNING TAPES,30,2018-10-17 20:29:38.089135,2018-10-24 19:52:53.045463,19,12
984,/gooshe5,Gooshe5,35,2018-09-28 14:25:17.283025,2018-10-27 14:53:33.610925,22,0
985,/goshkydmixes,Goshky D. Mixes,44,2018-10-16 22:13:44.045680,2018-10-21 19:17:59.644053,16,11
986,/gosuto,gosuto,38,2018-10-13 16:43:29.568265,2018-10-18 20:04:53.652693,13,8
987,/gouranga,Gouranga,49,2018-10-19 19:52:27.743995,2018-10-27 14:55:04.522035,22,14
988,/grace-mcnally,Grace Honoria McNally,47,2018-10-24 19:54:16.419357,2018-10-27 14:56:30.879286,22,19
